         sim	        time	        step	          pH	          pe	         Alk	      charge	     pct_err	          Ca	          Mg	          Na	          Cl	          Fe	        S(6)	       S(-2)	           C	  Pyrrhotite	d_Pyrrhotite	     Calcite	   d_Calcite	k_Quartz(alpha)	dk_Quartz(alpha)	 k_Kaolinite	dk_Kaolinite	k_Chamosite(Daphnite)	dk_Chamosite(Daphnite)	  k_Siderite	 dk_Siderite	
           1	  2.4048e+06	         668	     6.75292	    -2.94188	   0.0210534	 1.86726e-13	 1.67602e-11	  6.2795e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2216e-04	  7.6408e-02	  6.5086e-06	  2.5005e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5517e-03	  1.0000e+00	 -2.7087e-06	  1.0004e-01	  4.1135e-05	  9.9959e-02	 -4.1151e-05	  9.6933e-02	 -3.0673e-03	
           1	  2.4084e+06	         669	     6.75296	    -2.94177	   0.0210531	 5.76352e-13	 5.17323e-11	  6.2790e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2249e-04	  7.6408e-02	  6.4900e-06	  2.5004e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5522e-03	  1.0000e+00	 -2.7115e-06	  1.0004e-01	  4.1266e-05	  9.9959e-02	 -4.1281e-05	  9.6933e-02	 -3.0670e-03	
           1	   2.412e+06	         670	     6.75295	    -2.94181	   0.0210532	 9.43177e-15	 8.46578e-13	  6.2792e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2238e-04	  7.6408e-02	  6.4964e-06	  2.5004e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5521e-03	  1.0000e+00	 -2.7158e-06	  1.0004e-01	  4.1236e-05	  9.9959e-02	 -4.1251e-05	  9.6933e-02	 -3.0671e-03	
           1	  2.4156e+06	         671	     6.75298	    -2.94174	   0.0210529	-6.28678e-14	 -5.6429e-12	  6.2788e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2261e-04	  7.6408e-02	  6.4833e-06	  2.5004e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5524e-03	  1.0000e+00	 -2.7179e-06	  1.0004e-01	  4.1343e-05	  9.9959e-02	 -4.1358e-05	  9.6933e-02	 -3.0668e-03	
           1	  2.4192e+06	         672	     6.75299	    -2.94172	   0.0210528	 2.97657e-13	 2.67172e-11	  6.2787e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2268e-04	  7.6408e-02	  6.4794e-06	  2.5004e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5525e-03	  1.0000e+00	 -2.7216e-06	  1.0004e-01	  4.1370e-05	  9.9959e-02	 -4.1385e-05	  9.6933e-02	 -3.0667e-03	
           1	  2.4228e+06	         673	     6.75295	     -2.9418	   0.0210532	 1.01245e-13	 9.08752e-12	  6.2792e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2241e-04	  7.6408e-02	  6.4948e-06	  2.5005e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5521e-03	  1.0000e+00	 -2.7279e-06	  1.0004e-01	  4.1229e-05	  9.9959e-02	 -4.1244e-05	  9.6933e-02	 -3.0671e-03	
           1	  2.4264e+06	         674	     6.75289	    -2.94199	   0.0210535	 6.94458e-13	 6.23332e-11	  6.2799e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2184e-04	  7.6408e-02	  6.5263e-06	  2.5006e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5513e-03	  1.0000e+00	 -2.7330e-06	  1.0004e-01	  4.1058e-05	  9.9959e-02	 -4.1073e-05	  9.6933e-02	 -3.0674e-03	
           1	    2.43e+06	         675	     6.75293	    -2.94187	   0.0210534	-3.78796e-13	    -3.4e-11	  6.2795e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2219e-04	  7.6408e-02	  6.5070e-06	  2.5005e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5518e-03	  1.0000e+00	 -2.7352e-06	  1.0004e-01	  4.1150e-05	  9.9959e-02	 -4.1166e-05	  9.6933e-02	 -3.0673e-03	
           1	  2.4336e+06	         676	     6.75291	    -2.94192	   0.0210534	 9.46436e-14	 8.49503e-12	  6.2796e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2204e-04	  7.6408e-02	  6.5149e-06	  2.5005e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5516e-03	  1.0000e+00	 -2.7385e-06	  1.0004e-01	  4.1117e-05	  9.9959e-02	 -4.1132e-05	  9.6933e-02	 -3.0673e-03	
           1	  2.4372e+06	         677	     6.75306	    -2.94156	   0.0210523	 1.56692e-13	 1.40644e-11	  6.2779e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2318e-04	  7.6408e-02	  6.4516e-06	  2.5002e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5533e-03	  1.0000e+00	 -2.7393e-06	  1.0004e-01	  4.1571e-05	  9.9958e-02	 -4.1586e-05	  9.6934e-02	 -3.0662e-03	
           1	  2.4408e+06	         678	     6.75307	    -2.94148	   0.0210523	-2.95258e-13	-2.65018e-11	  6.2777e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2340e-04	  7.6408e-02	  6.4397e-06	  2.5002e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5535e-03	  1.0000e+00	 -2.7416e-06	  1.0004e-01	  4.1602e-05	  9.9958e-02	 -4.1617e-05	  9.6934e-02	 -3.0663e-03	
           1	  2.4444e+06	         679	     6.75309	     -2.9415	   0.0210519	 3.06623e-14	 2.75219e-12	  6.2775e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2340e-04	  7.6408e-02	  6.4394e-06	  2.5002e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5537e-03	  1.0000e+00	 -2.7461e-06	  1.0004e-01	  4.1693e-05	  9.9958e-02	 -4.1708e-05	  9.6934e-02	 -3.0659e-03	
           1	   2.448e+06	         680	     6.75299	    -2.94175	   0.0210528	  3.9501e-13	 3.54553e-11	  6.2787e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2260e-04	  7.6408e-02	  6.4838e-06	  2.5004e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5525e-03	  1.0000e+00	 -2.7532e-06	  1.0004e-01	  4.1367e-05	  9.9959e-02	 -4.1382e-05	  9.6933e-02	 -3.0666e-03	
           1	  2.4516e+06	         681	      6.7531	    -2.94152	   0.0210518	-2.61058e-13	-2.34322e-11	  6.2775e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2335e-04	  7.6408e-02	  6.4419e-06	  2.5001e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5537e-03	  1.0000e+00	 -2.7536e-06	  1.0004e-01	  4.1721e-05	  9.9958e-02	 -4.1736e-05	  9.6934e-02	 -3.0657e-03	
           1	  2.4552e+06	         682	     6.75311	    -2.94146	   0.0210518	-8.80891e-13	-7.90673e-11	  6.2773e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2353e-04	  7.6408e-02	  6.4321e-06	  2.5001e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5539e-03	  1.0000e+00	 -2.7568e-06	  1.0004e-01	  4.1747e-05	  9.9958e-02	 -4.1763e-05	  9.6934e-02	 -3.0657e-03	
           1	  2.4588e+06	         683	     6.75313	    -2.94141	   0.0210517	-2.34537e-13	-2.10516e-11	  6.2771e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2368e-04	  7.6408e-02	  6.4243e-06	  2.5001e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5541e-03	  1.0000e+00	 -2.7607e-06	  1.0004e-01	  4.1800e-05	  9.9958e-02	 -4.1815e-05	  9.6934e-02	 -3.0656e-03	
           1	  2.4624e+06	         684	     6.75311	     -2.9414	    0.021052	-1.29285e-13	-1.16044e-11	  6.2773e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2365e-04	  7.6408e-02	  6.4258e-06	  2.5002e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5539e-03	  1.0000e+00	 -2.7647e-06	  1.0004e-01	  4.1722e-05	  9.9958e-02	 -4.1737e-05	  9.6934e-02	 -3.0660e-03	
           1	   2.466e+06	         685	     6.75315	    -2.94141	   0.0210513	 2.99705e-13	  2.6901e-11	  6.2769e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2372e-04	  7.6408e-02	  6.4217e-06	  2.5000e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5543e-03	  1.0000e+00	 -2.7671e-06	  1.0004e-01	  4.1885e-05	  9.9958e-02	 -4.1900e-05	  9.6935e-02	 -3.0652e-03	
           1	  2.4696e+06	         686	     6.75295	    -2.94186	   0.0210531	 1.92969e-13	 1.73205e-11	  6.2792e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2227e-04	  7.6408e-02	  6.5024e-06	  2.5004e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5520e-03	  1.0000e+00	 -2.7784e-06	  1.0004e-01	  4.1235e-05	  9.9959e-02	 -4.1250e-05	  9.6933e-02	 -3.0670e-03	
           1	  2.4732e+06	         687	     6.75296	    -2.94182	    0.021053	-5.32247e-14	-4.77735e-12	  6.2791e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2237e-04	  7.6408e-02	  6.4967e-06	  2.5004e-02	  3.1510e-03	  3.1510e-03	  1.0155e-01	  1.5521e-03	  1.0000e+00	 -2.7819e-06	  1.0004e-01	  4.1283e-05	  9.9959e-02	 -4.1298e-05	  9.6933e-02	 -3.0668e-03	
           1	  2.4768e+06	         688	     6.75316	    -2.94135	   0.0210514	-3.73445e-13	-3.35198e-11	  6.2768e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2387e-04	  7.6408e-02	  6.4135e-06	  2.5000e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5544e-03	  1.0000e+00	 -2.7794e-06	  1.0004e-01	  4.1898e-05	  9.9958e-02	 -4.1913e-05	  9.6935e-02	 -3.0653e-03	
           1	  2.4804e+06	         689	     6.75319	    -2.94128	   0.0210511	 6.87265e-13	 6.16878e-11	  6.2764e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2411e-04	  7.6408e-02	  6.4004e-06	  2.5000e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5548e-03	  1.0000e+00	 -2.7821e-06	  1.0004e-01	  4.2005e-05	  9.9958e-02	 -4.2020e-05	  9.6935e-02	 -3.0651e-03	
           1	   2.484e+06	         690	      6.7532	    -2.94126	   0.0210509	-1.53738e-12	-1.37993e-10	  6.2762e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2420e-04	  7.6408e-02	  6.3955e-06	  2.4999e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5550e-03	  1.0000e+00	 -2.7855e-06	  1.0004e-01	  4.2063e-05	  9.9958e-02	 -4.2077e-05	  9.6935e-02	 -3.0649e-03	
           1	  2.4876e+06	         691	     6.75321	    -2.94122	   0.0210509	 -1.2304e-13	-1.10439e-11	  6.2761e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2432e-04	  7.6408e-02	  6.3892e-06	  2.4999e-02	  3.1511e-03	  3.1511e-03	  1.0156e-01	  1.5551e-03	  1.0000e+00	 -2.7893e-06	  1.0004e-01	  4.2084e-05	  9.9958e-02	 -4.2099e-05	  9.6935e-02	 -3.0649e-03	
           1	  2.4912e+06	         692	     6.75325	    -2.94116	   0.0210506	  -8.876e-13	-7.96696e-11	  6.2757e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2453e-04	  7.6408e-02	  6.3779e-06	  2.4999e-02	  3.1511e-03	  3.1511e-03	  1.0156e-01	  1.5555e-03	  1.0000e+00	 -2.7917e-06	  1.0004e-01	  4.2196e-05	  9.9958e-02	 -4.2210e-05	  9.6935e-02	 -3.0645e-03	
           1	  2.4948e+06	         693	     6.75322	     -2.9412	   0.0210508	-6.73344e-13	-6.04383e-11	  6.2760e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2437e-04	  7.6408e-02	  6.3862e-06	  2.4999e-02	  3.1511e-03	  3.1511e-03	  1.0156e-01	  1.5552e-03	  1.0000e+00	 -2.7966e-06	  1.0004e-01	  4.2120e-05	  9.9958e-02	 -4.2135e-05	  9.6935e-02	 -3.0648e-03	
           1	  2.4984e+06	         694	     6.75316	    -2.94134	   0.0210513	-8.99642e-13	-8.07504e-11	  6.2767e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2391e-04	  7.6408e-02	  6.4113e-06	  2.5000e-02	  3.1511e-03	  3.1511e-03	  1.0155e-01	  1.5545e-03	  1.0000e+00	 -2.8025e-06	  1.0004e-01	  4.1923e-05	  9.9958e-02	 -4.1937e-05	  9.6935e-02	 -3.0653e-03	
           1	   2.502e+06	         695	     6.75323	    -2.94116	   0.0210508	-6.27011e-13	-5.62795e-11	  6.2759e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2448e-04	  7.6408e-02	  6.3807e-06	  2.4999e-02	  3.1511e-03	  3.1511e-03	  1.0156e-01	  1.5553e-03	  1.0000e+00	 -2.8030e-06	  1.0004e-01	  4.2136e-05	  9.9958e-02	 -4.2150e-05	  9.6935e-02	 -3.0648e-03	
           1	  2.5056e+06	         696	     6.75329	    -2.94106	   0.0210502	-2.74213e-13	-2.46129e-11	  6.2752e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2487e-04	  7.6408e-02	  6.3596e-06	  2.4998e-02	  3.1511e-03	  3.1511e-03	  1.0156e-01	  1.5560e-03	  1.0000e+00	 -2.8046e-06	  1.0004e-01	  4.2346e-05	  9.9958e-02	 -4.2360e-05	  9.6936e-02	 -3.0642e-03	
           1	  2.5092e+06	         697	     6.75329	    -2.94108	   0.0210502	 -6.2926e-13	-5.64815e-11	  6.2753e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2481e-04	  7.6408e-02	  6.3626e-06	  2.4998e-02	  3.1511e-03	  3.1511e-03	  1.0156e-01	  1.5560e-03	  1.0000e+00	 -2.8085e-06	  1.0004e-01	  4.2336e-05	  9.9958e-02	 -4.2350e-05	  9.6936e-02	 -3.0641e-03	
           1	  2.5128e+06	         698	     6.75328	     -2.9411	   0.0210503	-4.56263e-13	-4.09535e-11	  6.2754e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2474e-04	  7.6408e-02	  6.3664e-06	  2.4998e-02	  3.1511e-03	  3.1511e-03	  1.0156e-01	  1.5559e-03	  1.0000e+00	 -2.8129e-06	  1.0004e-01	  4.2309e-05	  9.9958e-02	 -4.2323e-05	  9.6936e-02	 -3.0642e-03	
           1	  2.5164e+06	         699	     6.75333	    -2.94098	   0.0210498	-5.72904e-13	 -5.1423e-11	  6.2747e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2515e-04	  7.6408e-02	  6.3440e-06	  2.4997e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5565e-03	  1.0000e+00	 -2.8160e-06	  1.0004e-01	  4.2488e-05	  9.9957e-02	 -4.2502e-05	  9.6936e-02	 -3.0637e-03	
           1	    2.52e+06	         700	     6.75332	    -2.94101	   0.0210499	-5.29242e-13	 -4.7504e-11	  6.2749e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2503e-04	  7.6408e-02	  6.3504e-06	  2.4997e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5563e-03	  1.0000e+00	 -2.8207e-06	  1.0004e-01	  4.2439e-05	  9.9958e-02	 -4.2453e-05	  9.6936e-02	 -3.0639e-03	
           1	  2.5236e+06	         701	     6.75331	    -2.94103	   0.0210499	 -5.0418e-13	-4.52545e-11	  6.2749e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2499e-04	  7.6408e-02	  6.3527e-06	  2.4997e-02	  3.1511e-03	  3.1511e-03	  1.0156e-01	  1.5563e-03	  1.0000e+00	 -2.8240e-06	  1.0004e-01	  4.2428e-05	  9.9958e-02	 -4.2443e-05	  9.6936e-02	 -3.0639e-03	
           1	  2.5272e+06	         702	     6.75335	    -2.94097	   0.0210496	-7.98645e-14	-7.16852e-12	  6.2746e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2520e-04	  7.6408e-02	  6.3412e-06	  2.4996e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5566e-03	  1.0000e+00	 -2.8267e-06	  1.0004e-01	  4.2533e-05	  9.9957e-02	 -4.2547e-05	  9.6936e-02	 -3.0636e-03	
           1	  2.5308e+06	         703	     6.75336	    -2.94087	   0.0210496	-9.50369e-14	-8.53038e-12	  6.2743e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2546e-04	  7.6408e-02	  6.3278e-06	  2.4996e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5569e-03	  1.0000e+00	 -2.8300e-06	  1.0004e-01	  4.2578e-05	  9.9957e-02	 -4.2592e-05	  9.6936e-02	 -3.0636e-03	
           1	  2.5344e+06	         704	     6.75339	    -2.94082	   0.0210494	-2.25743e-13	-2.02624e-11	  6.2740e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2565e-04	  7.6408e-02	  6.3178e-06	  2.4996e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5572e-03	  1.0000e+00	 -2.8327e-06	  1.0004e-01	  4.2666e-05	  9.9957e-02	 -4.2680e-05	  9.6937e-02	 -3.0634e-03	
           1	   2.538e+06	         705	     6.75338	    -2.94089	   0.0210494	  -5.181e-13	-4.65039e-11	  6.2742e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2547e-04	  7.6408e-02	  6.3273e-06	  2.4996e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5570e-03	  1.0000e+00	 -2.8370e-06	  1.0004e-01	  4.2643e-05	  9.9957e-02	 -4.2657e-05	  9.6937e-02	 -3.0633e-03	
           1	  2.5416e+06	         706	     6.75341	    -2.94082	    0.021049	-1.40987e-13	-1.26548e-11	  6.2738e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2569e-04	  7.6408e-02	  6.3152e-06	  2.4995e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5574e-03	  1.0000e+00	 -2.8396e-06	  1.0004e-01	  4.2757e-05	  9.9957e-02	 -4.2770e-05	  9.6937e-02	 -3.0630e-03	
           1	  2.5452e+06	         707	     6.75342	     -2.9408	    0.021049	-4.85651e-13	-4.35914e-11	  6.2737e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2577e-04	  7.6408e-02	  6.3110e-06	  2.4995e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5575e-03	  1.0000e+00	 -2.8438e-06	  1.0004e-01	  4.2775e-05	  9.9957e-02	 -4.2789e-05	  9.6937e-02	 -3.0630e-03	
           1	  2.5488e+06	         708	     6.75342	    -2.94082	    0.021049	-3.80937e-13	-3.41924e-11	  6.2737e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2572e-04	  7.6408e-02	  6.3135e-06	  2.4995e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5575e-03	  1.0000e+00	 -2.8474e-06	  1.0004e-01	  4.2779e-05	  9.9957e-02	 -4.2793e-05	  9.6937e-02	 -3.0629e-03	
           1	  2.5524e+06	         709	     6.75332	    -2.94101	   0.0210499	-1.00718e-13	-9.04029e-12	  6.2749e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2504e-04	  7.6408e-02	  6.3499e-06	  2.4997e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5564e-03	  1.0000e+00	 -2.8557e-06	  1.0004e-01	  4.2456e-05	  9.9958e-02	 -4.2470e-05	  9.6936e-02	 -3.0638e-03	
           1	   2.556e+06	         710	     6.75344	    -2.94077	   0.0210488	  -4.076e-13	-3.65856e-11	  6.2735e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2587e-04	  7.6408e-02	  6.3055e-06	  2.4994e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5577e-03	  1.0000e+00	 -2.8549e-06	  1.0004e-01	  4.2848e-05	  9.9957e-02	 -4.2862e-05	  9.6937e-02	 -3.0627e-03	
           1	  2.5596e+06	         711	     6.75345	    -2.94074	   0.0210487	-5.00062e-13	-4.48849e-11	  6.2733e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2598e-04	  7.6408e-02	  6.2999e-06	  2.4994e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5579e-03	  1.0000e+00	 -2.8584e-06	  1.0004e-01	  4.2892e-05	  9.9957e-02	 -4.2906e-05	  9.6937e-02	 -3.0626e-03	
           1	  2.5632e+06	         712	     6.75336	    -2.94089	   0.0210497	 5.63065e-14	 5.05399e-12	  6.2744e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2539e-04	  7.6408e-02	  6.3316e-06	  2.4996e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5568e-03	  1.0000e+00	 -2.8669e-06	  1.0004e-01	  4.2545e-05	  9.9957e-02	 -4.2559e-05	  9.6936e-02	 -3.0637e-03	
           1	  2.5668e+06	         713	     6.75349	    -2.94068	   0.0210483	  -1.547e-12	-1.38857e-10	  6.2729e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2620e-04	  7.6408e-02	  6.2884e-06	  2.4993e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5583e-03	  1.0000e+00	 -2.8651e-06	  1.0004e-01	  4.3007e-05	  9.9957e-02	 -4.3020e-05	  9.6938e-02	 -3.0623e-03	
           1	  2.5704e+06	         714	     6.75351	    -2.94065	   0.0210481	-1.18646e-12	-1.06495e-10	  6.2727e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2632e-04	  7.6408e-02	  6.2817e-06	  2.4993e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5585e-03	  1.0000e+00	 -2.8683e-06	  1.0004e-01	  4.3072e-05	  9.9957e-02	 -4.3086e-05	  9.6938e-02	 -3.0621e-03	
           1	   2.574e+06	         715	      6.7535	    -2.94065	   0.0210482	-1.00871e-12	-9.05401e-11	  6.2727e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2630e-04	  7.6408e-02	  6.2830e-06	  2.4993e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5585e-03	  1.0000e+00	 -2.8722e-06	  1.0004e-01	  4.3065e-05	  9.9957e-02	 -4.3079e-05	  9.6938e-02	 -3.0621e-03	
           1	  2.5776e+06	         716	     6.75353	    -2.94058	   0.0210479	-7.89992e-13	-7.09088e-11	  6.2724e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2654e-04	  7.6408e-02	  6.2704e-06	  2.4992e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5588e-03	  1.0000e+00	 -2.8752e-06	  1.0004e-01	  4.3159e-05	  9.9957e-02	 -4.3172e-05	  9.6938e-02	 -3.0619e-03	
           1	  2.5812e+06	         717	     6.75352	    -2.94063	    0.021048	-3.05168e-13	-2.73915e-11	  6.2726e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2639e-04	  7.6408e-02	  6.2781e-06	  2.4993e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5586e-03	  1.0000e+00	 -2.8795e-06	  1.0004e-01	  4.3118e-05	  9.9957e-02	 -4.3132e-05	  9.6938e-02	 -3.0619e-03	
           1	  2.5848e+06	         718	     6.75344	    -2.94078	   0.0210487	-1.82963e-13	-1.64225e-11	  6.2735e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2586e-04	  7.6408e-02	  6.3061e-06	  2.4994e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5578e-03	  1.0000e+00	 -2.8868e-06	  1.0004e-01	  4.2864e-05	  9.9957e-02	 -4.2878e-05	  9.6937e-02	 -3.0626e-03	
           1	  2.5884e+06	         719	     6.75355	    -2.94061	   0.0210476	-1.18092e-13	-1.05998e-11	  6.2723e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2651e-04	  7.6408e-02	  6.2716e-06	  2.4992e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5589e-03	  1.0000e+00	 -2.8863e-06	  1.0004e-01	  4.3225e-05	  9.9957e-02	 -4.3238e-05	  9.6939e-02	 -3.0615e-03	
           1	   2.592e+06	         720	     6.75358	    -2.94052	   0.0210474	-2.36236e-14	-2.12043e-12	  6.2719e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2679e-04	  7.6408e-02	  6.2568e-06	  2.4991e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5593e-03	  1.0000e+00	 -2.8892e-06	  1.0004e-01	  4.3326e-05	  9.9957e-02	 -4.3340e-05	  9.6939e-02	 -3.0613e-03	
           1	  2.5956e+06	         721	     6.75357	    -2.94056	   0.0210474	-1.95583e-13	-1.75553e-11	  6.2720e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2668e-04	  7.6408e-02	  6.2624e-06	  2.4991e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5592e-03	  1.0000e+00	 -2.8931e-06	  1.0004e-01	  4.3312e-05	  9.9957e-02	 -4.3326e-05	  9.6939e-02	 -3.0612e-03	
           1	  2.5992e+06	         722	     6.75358	    -2.94052	   0.0210475	-1.13935e-12	-1.02267e-10	  6.2719e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2677e-04	  7.6408e-02	  6.2580e-06	  2.4992e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5593e-03	  1.0000e+00	 -2.8969e-06	  1.0004e-01	  4.3304e-05	  9.9957e-02	 -4.3317e-05	  9.6939e-02	 -3.0614e-03	
           1	  2.6028e+06	         723	     6.75361	    -2.94045	   0.0210472	-4.08699e-13	-3.66844e-11	  6.2715e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2702e-04	  7.6408e-02	  6.2451e-06	  2.4991e-02	  3.1513e-03	  3.1513e-03	  1.0156e-01	  1.5597e-03	  1.0000e+00	 -2.8988e-06	  1.0004e-01	  4.3418e-05	  9.9957e-02	 -4.3431e-05	  9.6939e-02	 -3.0611e-03	
           1	  2.6064e+06	         724	     6.75353	    -2.94062	   0.0210478	-2.53805e-12	-2.27812e-10	  6.2724e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2645e-04	  7.6408e-02	  6.2748e-06	  2.4992e-02	  3.1512e-03	  3.1512e-03	  1.0156e-01	  1.5588e-03	  1.0000e+00	 -2.9060e-06	  1.0004e-01	  4.3166e-05	  9.9957e-02	 -4.3180e-05	  9.6938e-02	 -3.0617e-03	
           1	    2.61e+06	         725	     6.75364	    -2.94044	   0.0210468	-2.20496e-12	-1.97915e-10	  6.2712e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  1.2712e-04	  7.6408e-02	  6.2395e-06	  2.4990e-02	  3.1513e-03	  3.1513e-03	  1.0156e-01	  1.5600e-03	  1.0000e+00	 -2.9054e-06	  1.0004e-01	  4.3533e-05	  9.9956e-02	 -4.3546e-05	  9.6939e-02	 -3.0606e-03	
